,sensacion_termica,humedad,velocidad_viento,alquiler_registrado,total_alquileres,alquiler_casual_boxcox,estacion_map,año_map,mes_map,dia_sem_map,laborable_map,prevision_tiempo_map
169,0.5845410494382127,0.19204059701492585,-0.8036716013137576,-0.24528715475668567,0.06991506481895396,0.8017203252202547,1.4,0.0,2.5,0.5,1,1.5
170,0.39827752343278156,0.5721385074626868,-0.25949510393796554,-0.15497588776852259,-0.19257934734018775,-0.021514697185142345,1.4,0.0,2.5,0.0,0,1.5
171,0.5542962788789152,0.6875629850746273,-0.10125397192873561,0.17382726874177992,0.10245864997764864,0.06580731890108749,1.5,0.0,2.5,0.0,0,1.5
172,0.7615209062366013,0.38706388059701513,-0.08866591531809782,0.07957036387549321,-0.014841305319624498,-0.06823815374682517,1.5,0.0,2.5,0.0,0,2.0
173,0.7615356597832156,0.36716179104477603,0.5884840143383764,0.16637439719421307,0.08636566830576665,0.03391772442400475,1.5,0.0,2.5,0.0,0,1.5
174,0.624143256937625,-0.2537337313432833,0.41773623594719517,0.1567295046032442,0.15824765310683953,0.2684180785691573,1.5,0.0,2.5,0.5,0,2.0
175,0.5751983660447126,-0.6835844776119401,0.2910008624396101,-0.10718982902235862,0.2337058560572195,0.8949666549024713,1.5,0.0,2.5,0.5,1,2.0
176,0.5542335763058045,-0.5403008955223878,-0.8796548206303696,-0.12253397632617273,0.2705409029950827,0.9801912777276975,1.5,0.0,2.5,0.5,1,2.0
177,0.5519283346473214,0.15223641791044767,-0.7468065565762929,0.08307759754493643,0.05704067948144837,0.15275380970781355,1.5,0.0,2.5,0.0,0,1.5
178,0.7568329667999097,0.03681671641791059,-0.37338801387026765,0.11025865848312144,0.03558337058560572,0.01766344198368673,1.5,0.0,2.5,0.0,0,2.0
179,0.6171537642291045,-0.6139295522388059,0.8227114185477944,0.3123629986847874,0.24193115780062585,0.14643211598354514,1.5,0.0,2.5,0.0,0,2.0
180,0.5519430881939357,-0.9184071641791043,0.04413452022662561,0.36102586584831214,0.345641484130532,0.3231933617138811,1.5,0.0,2.5,0.0,0,2.0
181,0.6078368995421793,-1.0995032835820893,-0.7974844239335895,0.1979395002192021,0.2909253464461332,0.5126434351246898,0.0,0.0,2.5,0.5,0,2.0
182,0.6637012037971944,-0.8686591044776116,-0.6707490504260045,-0.3285839544059623,0.20402324541797048,1.143136557596159,0.0,0.0,2.5,0.0,1,2.0
183,0.6683743896872713,0.26766089552238825,0.48727074752398425,-0.5688294607628234,0.035940992400536435,1.1853365220202243,0.0,0.0,2.5,0.0,1,1.5
184,0.6567264646352882,0.054727164179104615,-1.0124969789172948,-0.3009644892590969,0.5344658024139473,1.5623239854768212,1.4,0.0,2.5,0.0,1,1.5
185,0.7707750683504152,-0.17213850746268644,-0.5568154353793588,-0.013371328364752301,0.0416629414394278,0.32689171885402324,1.4,0.0,2.5,0.5,0,2.0
186,0.7312908892239176,0.558206567164179,-0.31640085378977334,0.0791319596668128,0.028788556101922217,0.07700402251803994,1.4,0.0,2.5,0.0,0,2.0
187,0.735857111901041,0.11840716417910467,-0.22158846620585096,0.07606313020604998,0.015556548949485919,0.04311186626353201,1.5,0.0,2.5,0.0,0,2.0
188,0.6754118314222882,0.6278614925373139,0.44932340467752646,-0.13875493204734765,-0.18185069289226644,-0.029988019196144747,1.5,0.0,2.5,0.5,0,1.5
189,0.6520827858384399,-0.08258626865671628,-0.13293272716633886,-0.13875493204734765,0.28162717925793473,1.020642167341793,1.5,0.0,2.5,0.0,1,2.0
190,0.7474902834064097,-0.22985313432835794,0.025399991350163242,-0.23081981587023234,0.11890925346446134,0.8700621276270197,1.0,0.0,2.5,0.5,1,2.0
191,0.8942106160988861,0.04477373134328384,1.0314879500141194,-0.13217886891714162,-0.16540008940545373,0.007101038162502467,1.0,0.0,2.5,0.0,0,2.0
192,0.9291433260948747,-0.32139223880597,0.19618847485568772,-0.03003068829460763,-0.10388913723737148,-0.06698522944352447,1.0,0.0,2.5,0.0,0,2.0
193,0.745199795294541,0.024876417910447902,-0.3545618984865331,-0.030907496711968435,-0.07384890478319177,0.03622259302652171,1.5,0.0,2.5,0.0,0,2.0
194,0.5449204000055328,-0.7174137313432833,0.6074424213437267,0.23301183691363436,0.19150648189539562,0.18801145376596798,1.5,0.0,2.5,0.0,0,2.0
195,0.5053329460527349,-0.1681599999999998,0.018907525612421046,0.24353353792196406,0.3538667858739383,0.5698811816330394,1.5,0.0,2.5,0.5,0,2.0
196,0.5565720134441697,-0.19801074626865653,0.2784942160576588,-0.06992547128452434,0.49155118462226194,1.2566023831095456,1.5,0.0,2.5,0.5,1,2.0
197,0.673014380097466,-0.10646686567164165,0.651872053649341,-0.16155195089872862,0.2694680375502906,1.0311900658257085,1.5,0.0,2.5,0.5,1,2.0
198,0.7987588578910729,0.11840716417910467,0.3544296068649176,-0.02082419991231916,-0.03236477425122933,0.13901780319249815,1.5,0.0,2.5,0.0,0,2.0
199,0.959402850200787,0.11442865671641839,-0.5126300337598043,0.054581323980710215,-0.002682163611980331,0.04081964497202014,1.5,0.0,2.5,0.0,0,2.0
200,0.9570828549956897,0.3850722388059701,-0.6834185172653287,0.010302498903989479,-0.07742512293249888,-0.08974020220325492,1.5,0.0,2.5,0.0,0,2.0
201,1.2503870500744598,0.30945194029850764,0.41769553083285194,-0.22468215694870672,-0.2734018775145284,-0.1051542966495642,1.5,0.0,2.5,0.0,0,1.5
202,1.3039608662176063,-0.21989970149253718,-0.4871893372952978,-0.3680403331871986,-0.41537773804202055,-0.19933386492920319,1.5,0.0,2.5,0.5,0,2.0
203,1.168932719216956,-0.6039808955223879,-0.5063105647580207,-0.5990793511617711,-0.45185516316495306,0.28565311036198443,1.5,0.0,2.5,0.5,1,2.0
204,1.1340479582474636,-0.3611964179104475,-0.12012079242681342,-0.4859710653222271,-0.3370585605721949,0.34432541206033107,1.5,0.0,2.5,0.5,1,2.0
205,0.86158314776138,0.6238782089552238,-0.917561458362484,-0.1720736519070583,-0.2533750558784086,-0.19095511984200628,1.5,0.0,2.5,0.0,0,2.0
206,0.7731393241953559,-0.4089576119402982,0.19622917997003095,0.07693993862341078,0.014841305319624498,0.03852322686177193,1.5,0.0,2.5,0.0,0,2.0
207,0.7498582276380035,-1.0676608955223879,0.025318581121476773,0.1036825953529154,0.03844434510505141,0.0442564089736096,1.5,0.0,2.5,0.0,0,2.0
208,0.9314485677533577,-0.20597253731343257,-0.025399991350163242,0.052389302937308195,-0.056683057666517656,-0.13925555525599315,1.5,0.0,2.5,0.0,0,2.0
209,1.1013614757235004,-0.4009958208955222,-0.06957521669113209,-0.21416045594037703,-0.25122932498882433,-0.05700839653891234,1.5,0.0,2.5,0.5,0,2.0
210,0.8895374302088093,-0.7671665671641789,-0.1265725530502124,-0.3281455501972819,-0.026285203397407243,0.7470909727123275,1.5,0.0,2.5,0.5,1,2.0
211,0.8941811090056576,-0.6955247761194028,-0.16446901450374093,-0.38864533099517756,-0.08815377738042021,0.7225833298326911,1.5,0.0,2.5,0.5,1,2.0
212,0.7964241091393615,-0.3611964179104475,-0.24685616593439874,-0.055896536606751424,-0.10102816271792579,0.014152615023540547,0.0,0.0,2.7,0.5,0,2.0
213,0.8103625223032133,-0.6457719402985073,0.25313492982183877,0.16637439719421307,0.10603486812695574,0.09581507846889155,0.0,0.0,2.7,0.0,0,2.0
214,0.7102818388451666,0.1482579104477614,-0.46192163756675003,-0.24441034633932485,-0.34850245864997764,-0.3410551532779337,0.0,0.0,2.7,0.0,0,1.5
215,0.6544064694301909,0.6258698507462689,0.1646013061253564,0.049320473476545376,0.009834599910594547,0.09361635214651985,1.4,0.0,2.7,0.5,0,1.5
216,0.6240842427511679,0.02089313432835847,0.03786593261777133,0.078255151249452,0.11354492624050067,0.3194850840350257,1.4,0.0,2.7,0.5,0,2.0
217,0.6963286721347,0.6139295522388062,0.4810835701438162,-0.39083735203857956,-0.0910147518998659,0.720464731727797,1.4,0.0,2.7,0.0,1,1.5
218,0.8406847489822362,0.6039808955223885,0.20873582635198226,-0.5162209557211749,-0.27304425569959767,0.5542020734804354,1.5,0.0,2.7,0.5,1,2.0
219,0.7963909136594792,-0.16418149253731318,0.11397432016098859,-0.08088557650153441,-0.07957085382208315,0.1443180497810316,1.5,0.0,2.7,0.0,0,2.0
220,0.873249514746631,-0.2676608955223879,-0.3038026209005498,0.013371328364752301,0.019132767098793028,0.20731125956863897,1.5,0.0,2.7,0.0,0,2.0
221,0.7288934378990953,-0.9661683582089551,0.19622917997003095,0.10149057430951337,0.08278945015645954,0.1839122221995828,1.0,0.0,2.7,0.5,0,2.0
222,0.6054726436972392,-0.9681599999999998,-0.16464201123969963,0.13831652783866724,0.08708091193562807,0.10784105898176517,1.0,0.0,2.7,0.0,0,2.0
223,0.6147710664508964,-1.0099510447761193,-0.563297724838515,0.08307759754493643,0.1274921770227984,0.3452369437407633,1.0,0.0,2.7,0.0,0,2.0
224,0.5845853100780559,0.49253492537313426,0.31016279501667626,-0.4465146865409908,-0.14251229324988823,0.7084047345428183,1.5,0.0,2.7,0.5,1,1.5
225,0.5053956486258457,0.9124370149253733,0.4239234133273632,-0.518412976764577,-0.2605274921770228,0.5853974924001456,1.5,0.0,2.7,0.5,1,1.5
226,0.47507342194682295,0.4089528358208954,0.2847220985521698,-0.04449802718106094,-0.07527939204291462,0.06693145074555135,1.5,0.0,2.7,0.0,0,2.0
227,0.5845078539583305,-0.22985313432835794,0.563297724838515,0.14883822884699693,0.06312025033527045,0.0047415706266716266,1.5,0.0,2.7,0.0,0,2.0
228,0.6613517014988686,-0.24378029850746255,-0.37965660147912217,0.1584831214379658,0.052033974072418415,-0.05949489034459679,1.5,0.0,2.7,0.0,0,2.0
229,0.6450748511966514,0.13432597014925365,0.5315375593722254,-0.21854449802718107,-0.26589181940098344,-0.09613852947872503,1.5,0.0,2.7,0.0,0,2.0
230,0.5379751679368551,0.4606973134328363,-0.4240149998346354,-0.13524769837790443,-0.1414394278050961,0.09141383719186333,1.5,0.0,2.7,0.5,0,1.5
231,0.5961594673969677,0.22786149253731391,-0.7785667220425826,-0.1698816308636563,0.22977201609298167,0.9765750523692704,1.5,0.0,2.7,0.5,1,2.0
232,0.6940086769296027,0.6855713432835823,0.689737986267112,-0.45615957913195965,-0.24157353598569511,0.5150731407405228,1.5,0.0,2.7,0.5,1,2.0
233,0.5565388179642875,-0.7472644776119401,0.9746330815552405,0.11420429636124507,0.07492177022798391,0.13049214443873064,1.5,0.0,2.7,0.0,0,2.0
234,0.4378207167457365,-0.8169146268656715,-0.34815084297747734,0.416264796142043,0.48153777380420204,0.5407436577050758,1.5,0.0,2.7,0.0,0,2.0
235,0.5286472380899693,-0.10248835820895502,0.7340455032296963,0.22643577378342833,0.2079570853822083,0.24900780259205144,1.5,0.0,2.7,0.0,0,2.0
236,0.5845705565314417,0.6935331343283587,0.30384332601489306,-0.24441034633932485,-0.3599463567277604,-0.39324621165128804,1.5,0.0,2.7,0.0,0,1.5
237,0.6357616748963795,0.6437802985074629,-0.9872262263051713,0.10017536168347216,0.04023245417970496,0.05904146455300298,1.5,0.0,2.7,0.5,0,2.0
238,0.5465875507729477,1.0676608955223883,1.9807312164977828,-1.2167908811924595,-1.2278945015645955,-0.8238693298562431,1.5,0.0,2.7,0.5,1,1.5
239,0.5923346104372125,-0.30898388059701487,1.2586428406064043,-0.3268303375712407,-0.07670987930263747,0.6436877203387614,1.5,0.0,2.7,0.5,1,2.0
240,0.444795455907643,-0.3432859701492535,-0.2152282920897242,0.105436212187637,0.03057666517657577,0.014152615023540547,1.5,0.0,2.7,0.0,0,2.0
241,0.3959095792011878,-0.3731367164179102,-0.5695357836116121,0.33516001753616836,0.2344210996870809,0.06693145074555135,1.5,0.0,2.7,0.0,0,2.0
242,0.456461822892894,-0.13631761194029837,-0.9936291407913583,0.30929416922402453,0.18220831470719714,-0.034856413637378035,1.5,0.0,2.7,0.0,0,2.0
243,0.4704776921764711,0.06069731343283596,-0.39869641871315864,0.29263480929416924,0.20259275815824765,0.07588878793642154,0.0,0.0,2.5,0.5,0,2.0
244,0.43317703794888845,0.48059462686567156,-0.4176955308328522,0.08220078912757563,0.06383549396513187,0.174642084207307,0.0,0.0,2.5,0.0,0,1.5
245,0.5379456608436265,0.4308465671641796,0.04426681184824105,-0.4890398947829899,-0.023066607063030844,0.9891979621219719,0.0,0.0,2.5,0.0,1,2.0
246,0.656770725275131,0.5522364179104476,0.259413693709279,-0.5460324419114424,0.14000894054537327,1.3087615088836186,1.4,0.0,2.5,0.5,1,2.0
247,0.5100356390360403,0.7830853731343288,0.32280173302024306,-0.6793073213502849,-0.4282521233795262,0.5045152408324408,1.4,0.0,2.5,0.0,1,1.5
248,0.10266808669552852,1.2441719402985079,1.658407768571072,-0.5078912757562473,-0.6574877067501118,-0.8836100203100319,1.4,0.0,2.5,0.0,0,0.0
249,0.20973826286209593,1.3880573134328358,-0.8543413276481857,-0.7832091188075405,-0.9128296826106392,-1.172473086029304,1.5,0.0,2.5,0.5,0,0.0
250,0.25079738308966937,1.4954340298507467,0.11980532779065356,-0.8660675142481368,-0.9679034421099687,-1.0415527956940973,1.5,0.0,2.5,0.0,0,0.0
251,0.33778798231418605,1.2965182089552243,-0.5759366628420821,-0.2356422621657168,-0.35923111309789896,-0.4237732519725381,1.5,0.0,2.5,0.5,0,1.5
252,0.44481020945425725,0.6079594029850748,-0.2784942160576588,-0.030469092503288032,0.2848457755923111,0.8745601932763719,1.0,0.0,2.5,0.5,1,2.0
253,0.4494833953443341,0.4169146268656718,-0.6708304606546908,-0.11025865848312144,0.1779168529280286,0.7976875690835908,1.0,0.0,2.5,0.0,1,2.0
254,0.42329953849062024,0.31386507462686575,-0.9368485591661557,0.1571679088119246,0.05882878855610192,-0.03241979002512293,1.0,0.0,2.5,0.5,0,2.0
255,0.4285518010853081,0.4109444776119405,-0.3986150084844722,0.17426567295046033,0.07670987930263747,-0.019104473856439593,1.5,0.0,2.5,0.0,0,2.0
256,0.5146608758996207,0.33731104477611934,-0.13916060966085017,0.20758439281017096,0.0845775592311131,-0.08591759089524309,1.5,0.0,2.5,0.0,0,2.0
257,0.24456400964513128,0.39502567164179153,0.9176052163604033,-0.19004822446295486,-0.31810460438086724,-0.40501268884834185,1.5,0.0,2.5,0.0,0,1.5
258,-0.09549048626767535,-0.17213850746268644,-0.17088007001279668,0.15497588776852259,0.07563701385784533,0.02929520606003933,1.5,0.0,2.5,0.5,0,1.5
259,-0.032651442850754026,0.43880358208955217,0.08853362369648238,-0.25756247259973697,-0.013410818059901655,0.6577338949600791,1.5,0.0,2.5,0.5,1,1.5
260,0.01170140665846006,0.3273623880597017,-0.025359286235820008,-0.3259535291538799,-0.09816718819848011,0.5969303540492001,1.5,0.0,2.5,0.5,1,2.0
261,0.1560574835059961,0.3034817910447763,-0.2974831518987663,0.08044717229285402,-0.003397407241841752,-0.031203299495060996,1.5,0.0,2.5,0.0,0,1.5
262,0.1654333623793783,1.2169146268656719,-0.4683225167972197,-0.20232354230600613,-0.32454179704962005,-0.38824328848759043,1.5,0.0,2.5,0.0,0,1.5
263,0.23298985232621952,1.306466865671642,-0.8606160210241915,0.0651030249890399,-0.07027268663388467,-0.23203446709292896,1.5,0.0,2.5,0.0,0,1.5
264,0.24932940520154737,1.3164155223880596,-0.5378163232596657,0.2523016220955721,0.08815377738042021,-0.20918719453558018,1.5,0.0,2.5,0.0,0,1.5
265,0.12821016427152065,1.65273552238806,-1.0441706460156053,-0.6696624287593161,-0.7701385784532857,-0.743736780155223,1.0,0.0,2.5,0.5,0,1.5
266,0.2841809706911578,1.1273623880597017,-1.044001719791081,-0.0076720736519070585,0.31274027715690655,0.8911597541922512,1.0,0.0,2.5,0.5,1,1.5
267,0.3145179509167948,1.043780298507463,-1.3289792429357548,-0.08702323542306006,0.16504246759052302,0.7366345191000472,1.0,0.0,2.5,0.5,1,1.5
268,0.37502593396865824,1.0596991044776118,-0.7151379776172753,0.12341078474353354,0.02914617791685293,-0.03974431473212979,1.0,0.0,2.5,0.0,0,1.5
269,0.32148162491874044,1.236816716417911,-0.6391110003027444,-0.009425690486628672,-0.15324094769780958,-0.32525157842704844,1.0,0.0,2.5,0.0,0,1.5
270,0.323816373670452,1.061690746268657,-0.32916190713636984,-0.10412099956159579,-0.22941439427805096,-0.3205549892087287,1.0,0.0,2.5,0.0,0,1.5
271,0.321433675892244,0.3472644776119408,-0.0823464463163143,0.22862779482683035,0.10388913723737148,-0.07830878780781611,1.0,0.0,2.5,0.0,0,2.0
272,0.21195129485423975,0.10049671641791065,0.25949510393796527,0.31017097764138535,0.2337058560572195,0.12728050456814974,1.0,0.0,2.5,0.5,0,2.0
273,-0.27479033827116106,0.6079594029850748,1.1328335084501273,-0.7520824199912319,-0.7579794367456415,-0.3205549892087287,0.0,0.0,2.0,0.0,1,1.5
274,-0.5239261031733957,0.7890555223880602,0.4176141206041657,-0.5973257343270495,-0.583102369244524,-0.12602277114368327,0.0,0.0,2.0,0.0,1,1.5
275,-0.35157148323858795,0.6417886567164178,-0.9935019373090358,-0.18610258658483123,-0.3499329459097005,-0.5857025918564679,0.0,0.0,2.0,0.0,0,1.5
276,-0.053505580990055056,0.39900417910447783,0.253175634936182,0.13393248575186323,-0.033080017881090745,-0.3112220377494804,1.4,0.0,2.0,0.5,0,2.0
277,0.1467000465658816,0.1024883582089557,-0.03790663773211457,0.264138535729943,0.09924005364327224,-0.20354632483834342,1.4,0.0,2.0,0.0,0,2.0
278,-0.02559555918246914,-0.026868059701492277,-0.4683225167972197,0.20232354230600613,0.07742512293249888,-0.09613852947872503,1.4,0.0,2.0,0.5,0,2.0
279,0.06284826438355531,0.27562268656716465,-1.6137878398559038,0.16286716352476985,0.15610192221725525,0.24900780259205144,1.5,0.0,2.0,0.5,0,2.0
280,0.09544622562783259,0.3572131343283584,-1.3796062289001223,-0.21503726435773785,0.30773357174787663,1.1600294450512327,1.5,0.0,2.0,0.0,1,2.0
281,0.1350631866738591,0.4825862686567166,-1.1959671407964465,-0.24134151687856203,0.34421099687080914,1.2457812568286184,1.5,0.0,2.0,0.5,1,2.0
282,0.20492860666583682,0.5124370149253733,-1.4111526925161104,-0.026961858833844804,0.20330800178810907,0.7155101350987484,1.0,0.0,2.0,0.0,1,2.0
283,0.2166244807443166,0.8706459701492539,-0.38601677559524866,0.10149057430951337,0.005185516316495306,-0.06074005771756848,1.0,0.0,2.0,0.0,0,1.5
284,0.11195175590257148,1.3363176119402986,0.6835915140012871,-0.6424813678211311,-0.7626285203397407,-0.8478029214197119,1.0,0.0,2.0,0.5,0,0.0
285,0.23767779176291062,1.290548059701493,-0.3987880052204309,-0.45659798334064006,-0.5848904783191775,-0.6701784204805765,1.0,0.0,2.0,0.0,0,1.5
286,0.1560574835059961,0.4288549253731345,0.4366437615596165,-0.24090311266988162,-0.32346893160482787,-0.24655185350314077,1.0,0.0,2.0,0.5,0,1.5
287,0.04190191657791504,-0.6835844776119401,0.7846724891940644,-0.15190705830775975,0.23907018328118015,0.9675002501291633,1.0,0.0,2.0,0.5,1,2.0
288,0.05823778106658919,-0.6676608955223879,1.025178657290922,-0.16286716352476985,0.17612874385337507,0.8732762963207634,1.0,0.0,2.0,0.5,1,2.0
289,0.08616255642078963,-0.22388298507462662,-0.056946454966151056,0.08439281017097765,0.007688869021010281,-0.0047415706266716266,1.0,0.0,2.0,0.0,0,2.0
290,0.1304084427170502,0.3592047761194035,-0.7213760363903722,0.1957474791758001,0.0713455520786768,-0.09870750248067729,1.0,0.0,2.0,0.0,0,1.5
291,0.09768138793989779,1.2836226865671643,0.6346334377249908,-0.6551950898728628,-0.759767545820295,-0.7533652497077016,1.0,0.0,2.0,0.0,0,0.0
292,-0.07686413366713214,0.04676537313432856,2.455536022754159,0.026085050416484,-0.12641931157800626,-0.3347060554995622,1.0,0.0,2.0,0.0,0,2.0
293,-0.23520288431836306,-0.2497504477611939,0.41133535671672544,-0.016001753616834723,-0.08743853375055878,-0.04957941162841666,1.0,0.0,2.0,0.5,0,2.0
294,-0.22820970322318893,0.012936119402985214,-0.8986498622386286,-0.37505480052608503,-0.08600804649083595,0.7048398441329548,1.0,0.0,2.0,0.5,1,2.0
295,-0.23986131666182567,0.5482579104477614,-0.8289850942959414,-0.395659798334064,-0.059901654000894054,0.7882380125103552,1.0,0.0,2.0,0.5,1,2.0
296,-0.1117488946366248,0.6955199999999999,-0.6327915313009609,-0.07737834283209119,-0.12928028609745196,-0.021514697185142345,1.0,0.0,2.0,0.0,0,2.0
297,-0.08848255162588695,-0.016914626865671502,-0.14569378051293536,0.1435773783428321,0.04953062136790344,-0.026349410240519115,1.0,0.0,2.0,0.0,0,2.0
298,-0.05354984162989809,0.4487570149253736,-0.32902961551475435,-0.07650153441473038,-0.2340634778721502,-0.4463889510525701,1.0,0.0,2.0,0.0,0,1.5
299,-0.11182635075634977,0.890548059701493,0.17083936489845344,-0.5460324419114424,-0.675726419311578,-0.7879096736843766,1.0,0.0,2.0,0.0,0,1.5
300,-0.6216867914263453,-0.1940322388059699,0.4935902165257675,-0.16374397194213064,-0.2866338846669647,-0.35871026225742364,1.0,0.0,2.0,0.5,0,1.5
301,-0.956957449849468,1.2228847761194033,1.7339971659064137,-1.356641823761508,-1.4024139472507824,-1.4874159647489038,1.0,0.0,2.0,0.5,1,0.0
302,-0.6124031222193024,-0.012936119402984874,-0.04434822207692752,-0.5341955282770715,-0.43540455967814035,0.1849382241613629,1.0,0.0,2.0,0.5,1,2.0
303,-0.48429070019410153,0.36716179104477603,-0.7594047894655164,-0.1567295046032442,-0.3145283862315601,-0.5230650591330211,1.0,0.0,2.0,0.0,0,2.0
304,-0.3329746377312735,0.2736310447761196,-0.4620437529097797,-0.002849627356422622,-0.17183728207420654,-0.43588968071715334,0.0,0.0,1.5,0.0,0,2.0
305,-0.35862736690687286,0.4407952238805972,-1.0062640082834906,0.0664182376150811,-0.12963790791238267,-0.5080052509303615,0.0,0.0,1.5,0.5,0,2.0
306,-0.30039511842026395,0.3611916417910447,-0.4493641097918697,-0.003726435773783428,-0.20545373267769335,-0.6102688036893098,0.0,0.0,1.5,0.5,0,2.0
307,-0.3097230482671499,-0.018906268656716217,0.9240468007052159,-0.0387987724682157,-0.17970496200268216,-0.3362898425187884,1.4,0.0,1.5,0.0,0,1.5
308,-0.6030899459190309,-0.512437014925373,0.08229556492338533,-0.3921525646646208,-0.22261957979436744,0.4378024308199388,1.4,0.0,1.5,0.0,1,2.0
309,-0.4610723062098601,0.5164155223880597,-0.9048828328724327,-0.42415607189829024,-0.3216808225301743,0.2519371667148023,1.4,0.0,1.5,0.5,1,2.0
310,-0.31902147102080713,0.6318400000000002,-1.2593144749930674,-0.0010960105217010083,-0.18363880196691998,-0.5024155735070681,1.5,0.0,1.5,0.0,0,2.0
311,-0.2770660728364154,0.45472716417910497,-1.1391071841982745,0.07211749232792634,-0.12284309342869915,-0.4968567321052656,1.5,0.0,1.5,0.0,0,2.0
312,-0.28874719336828086,0.6298483582089551,-1.20873022939876,0.06115738711091626,-0.15717478766204737,-0.6376126906246201,1.5,0.0,1.5,0.5,0,2.0
313,-0.4191611686653111,0.8925349253731343,0.0823464463163143,-0.4039894782989917,-0.5777380420205632,-0.9239725469244426,1.0,0.0,1.5,0.0,0,1.5
314,-0.6659289893359522,-0.8606973134328356,1.3605684469218027,-0.32288469969311706,-0.42217255252570407,-0.3849210858382781,1.0,0.0,1.5,0.5,1,2.0
315,-0.47736022167203807,-0.3512429850746267,0.31634997239684437,-0.3825076720736519,-0.17219490388913725,0.5359643068909601,1.0,0.0,1.5,0.5,1,2.0
316,-0.2095538435294172,-0.802987462686567,1.025219362405265,-0.41714160455940374,-0.297362539114886,0.3017332532301164,1.0,0.0,1.5,0.5,1,2.0
317,0.13738318187895643,-0.18806208955223855,1.2783542922271038,0.09929855326611135,-0.022351363433169423,-0.15398624648971684,1.0,0.0,1.5,0.0,0,2.0
318,0.07455889200864935,0.297511641791045,0.18986900585390418,0.03572994300745287,-0.12641931157800626,-0.37009837007981383,1.0,0.0,1.5,0.0,0,1.5
319,-0.1304822104501215,1.4497504477611942,-0.44924199444884,-0.8735203857957037,-0.9768439874832365,-1.0694981375436206,1.0,0.0,1.5,0.0,0,0.0
320,-0.6054246946707424,-0.24179343283582064,1.2657967644522239,-0.3290223586146427,-0.534823424228878,-1.0911612540000704,1.0,0.0,1.5,0.0,0,1.5
321,-0.7916882206761737,-1.0338316417910445,-0.12661325816455563,-0.2268741779921087,-0.413589628967367,-0.7754170554991818,1.0,0.0,1.5,0.5,0,2.0
322,-0.6007699507139334,-0.5940322388059699,0.4428818203327135,-0.41407277509864093,-0.3166741171211444,0.24312991188064914,1.0,0.0,1.5,0.5,1,2.0
323,-0.11178209011650674,0.2776095522388059,0.05062698596436781,-0.4083735203857957,-0.367814036656236,0.0803438670065223,1.0,0.0,1.5,0.5,1,1.5
324,-0.15602797641276733,1.3542280597014928,-0.4367760531812319,-0.4907935116177115,-0.6378185069289226,-0.8397504505127392,1.0,0.0,1.5,0.0,0,0.0
325,-0.24221081896015148,1.6049743283582092,-0.6327915313009609,-0.9322665497588777,-1.0519445686186857,-1.411517849201345,1.0,0.0,1.5,0.0,0,0.0
326,-0.20960179255591366,0.6278614925373139,1.5757967390115268,-0.5306882946076282,-0.7089852481001341,-1.1975189097597738,1.0,0.0,1.5,0.0,0,1.5
327,-0.42377165198227723,-0.36915343283582075,-0.13911990454650694,-1.196624287593161,-1.0919982118909253,-0.202140447639249,1.0,0.0,1.5,0.0,1,2.0
328,-0.3935268814229795,0.08258626865671662,-0.8352608052998058,-0.8625602805786936,-0.6281627179257935,0.3847671970795218,1.0,0.0,1.5,0.5,0,2.0
329,-0.3772389659608018,0.26368238805970196,-1.145382895202139,-0.8090749671196843,-0.5294590970049173,0.5150731407405228,1.0,0.0,1.5,0.5,1,2.0
330,-0.11642208052670164,0.3432811940298507,0.2847220985521698,-0.6153003068829461,-0.5283862315601252,0.10566288782630942,1.0,0.0,1.5,0.5,1,2.0
331,0.010170726197227338,0.5568214925373135,-0.3953789518941871,-0.022139412538360367,-0.2437192668752794,-0.755788642517339,1.0,0.0,1.5,0.0,0,2.0
332,-0.1327431914687615,0.9761170149253731,0.7847640757013363,-0.3711091626479614,-0.5845328565042468,-1.2691624544794253,1.0,0.0,1.5,0.0,0,1.5
333,-0.6496853345136172,-0.06268895522388034,0.9177273317034327,-0.1049978079789566,-0.33455520786767995,-0.929903981037714,1.0,0.0,1.5,0.0,0,2.0
334,-0.6705874216794149,-0.4865695522388057,0.39873712382750187,-0.052389302937308195,-0.2937863209655789,-0.9479628396662019,0.0,0.0,1.0,0.0,0,2.0
335,-0.5751356634716017,-0.002987462686566904,-0.8163512444316676,0.003288031565103025,-0.2176128743853375,-0.7201067345811324,0.0,0.0,1.0,0.5,0,2.0
336,-0.6519610690788716,-0.06467582089552225,-0.8669344723981164,-0.33165278386672514,-0.33419758605274924,-0.013099537674204974,0.0,0.0,1.0,0.5,1,2.0
337,-0.5099729364629296,0.7134304477611939,-0.9872689666752317,-0.3566418237615081,-0.38033080017881093,-0.10257138418618286,1.4,0.0,1.0,0.0,1,2.0
338,-0.34464100471652453,0.9582065671641791,-1.2086030259164375,-0.037921964050854885,-0.2637460885113992,-0.8057037112360328,1.4,0.0,1.0,0.0,0,1.5
339,-0.11420904853455781,1.5432811940298508,0.5251773852560988,-0.5245506356861026,-0.6989718372820742,-1.1404061654509563,1.4,0.0,1.0,0.5,0,0.0
340,-0.3213267126792902,1.6427868656716422,0.8670189355103787,-1.319377466023674,-1.374519445686187,-1.5369115937398226,1.5,0.0,1.0,0.0,0,0.0
